# Result_no_control/output_voltage_end.csv run at 2000-01-02 00:00:00 EST on 963 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
Bus769,251.766403,-0.523603,251.276362,3.665280,251.534416,1.570026
Bus770,251.782103,-0.523670,251.221489,3.665459,251.437802,1.569989
Bus771,251.784771,-0.523679,251.224603,3.665464,251.392292,1.570033
Bus772,251.784751,-0.523679,251.224528,3.665464,251.399070,1.570026
Bus773,251.785775,-0.523615,251.176990,3.665455,251.475674,1.569951
Bus774,251.770849,-0.523605,251.244605,3.665344,251.507047,1.569987
Bus775,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus776,251.790630,-0.523610,251.301841,3.665274,251.564582,1.570020
Bus777,251.700537,-0.523535,251.287427,3.665252,251.553046,1.570037
Bus778,251.766406,-0.523603,251.276373,3.665280,251.533468,1.570027
Bus779,251.780895,-0.523667,251.220235,3.665457,251.438499,1.569988
Bus780,251.784792,-0.523680,251.224677,3.665464,251.385463,1.570040
Bus781,251.784751,-0.523679,251.224530,3.665464,251.398886,1.570026
Bus782,251.785775,-0.523615,251.176945,3.665455,251.475675,1.569951
Bus783,251.770691,-0.523605,251.244606,3.665344,251.507049,1.569987
Bus784,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus785,251.790641,-0.523610,251.300829,3.665275,251.564586,1.570020
Bus786,251.695345,-0.523530,251.287443,3.665252,251.553103,1.570037
Bus787,251.779951,-0.523664,251.219255,3.665456,251.439043,1.569988
Bus788,251.784752,-0.523679,251.224533,3.665464,251.398688,1.570027
Bus789,251.785776,-0.523615,251.176911,3.665455,251.475675,1.569951
Bus790,251.770586,-0.523605,251.244606,3.665344,251.507050,1.569987
Bus791,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus792,251.694364,-0.523529,251.287446,3.665252,251.553114,1.570037
Bus793,251.691946,-0.523527,251.287453,3.665252,251.553140,1.570037
Bus794,251.779098,-0.523662,251.218370,3.665455,251.439535,1.569988
Bus795,251.784753,-0.523679,251.224534,3.665464,251.398511,1.570027
Bus796,251.785776,-0.523615,251.176856,3.665456,251.475675,1.569951
Bus797,251.770478,-0.523604,251.244606,3.665344,251.507051,1.569987
Bus798,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus799,251.693508,-0.523528,251.287448,3.665252,251.553123,1.570037
Bus800,251.686507,-0.523521,251.287469,3.665251,251.553200,1.570038
Bus801,251.778986,-0.523662,251.218370,3.665455,251.439536,1.569988
Bus802,251.779229,-0.523661,251.217819,3.665455,251.439580,1.569987
Bus803,251.784753,-0.523679,251.224537,3.665464,251.398316,1.570027
Bus804,251.785781,-0.523615,251.176469,3.665456,251.475676,1.569951
Bus805,251.770427,-0.523604,251.244606,3.665344,251.507051,1.569987
Bus806,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus807,251.692801,-0.523527,251.287451,3.665252,251.553131,1.570037
Bus808,251.681860,-0.523517,251.287483,3.665251,251.553251,1.570038
Bus809,251.778873,-0.523662,251.218370,3.665454,251.439537,1.569988
Bus810,251.779570,-0.523660,251.216790,3.665456,251.439681,1.569985
Bus811,251.779229,-0.523661,251.217819,3.665455,251.439580,1.569987
Bus812,251.784754,-0.523679,251.224538,3.665464,251.398190,1.570027
Bus813,251.785790,-0.523615,251.175616,3.665457,251.475679,1.569951
Bus814,251.770346,-0.523604,251.244607,3.665344,251.507052,1.569987
Bus815,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus816,251.692251,-0.523527,251.287452,3.665252,251.553137,1.570037
Bus817,251.679230,-0.523514,251.287491,3.665251,251.553279,1.570038
Bus818,251.778760,-0.523662,251.218371,3.665454,251.439539,1.569988
Bus819,251.779856,-0.523659,251.215928,3.665457,251.439767,1.569984
Bus820,251.779570,-0.523660,251.216790,3.665456,251.439681,1.569985
Bus821,251.784754,-0.523679,251.224540,3.665464,251.397996,1.570027
Bus822,251.770269,-0.523604,251.244607,3.665344,251.507053,1.569987
Bus823,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus824,251.691691,-0.523526,251.287454,3.665252,251.553143,1.570037
Bus825,251.778648,-0.523662,251.218371,3.665454,251.439540,1.569988
Bus826,251.780163,-0.523658,251.215001,3.665457,251.439858,1.569982
Bus827,251.779856,-0.523659,251.215928,3.665457,251.439767,1.569984
Bus828,251.784759,-0.523679,251.224558,3.665464,251.396405,1.570029
Bus829,251.770160,-0.523604,251.244607,3.665344,251.507054,1.569987
Bus830,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus831,251.691205,-0.523526,251.287455,3.665252,251.553148,1.570037
Bus832,251.778536,-0.523661,251.218371,3.665454,251.439541,1.569988
Bus833,251.780415,-0.523657,251.214240,3.665458,251.439934,1.569981
Bus834,251.780163,-0.523658,251.215001,3.665457,251.439858,1.569982
Bus835,251.784775,-0.523679,251.224618,3.665464,251.390920,1.570034
Bus836,251.769006,-0.523603,251.244611,3.665344,251.507067,1.569987
Bus837,251.690857,-0.523525,251.287456,3.665252,251.553152,1.570037
Bus838,251.778423,-0.523661,251.218372,3.665454,251.439542,1.569988
Bus839,251.780686,-0.523656,251.213423,3.665459,251.440015,1.569979
Bus840,251.780415,-0.523657,251.214240,3.665458,251.439934,1.569981
Bus841,251.768545,-0.523603,251.244612,3.665344,251.507072,1.569987
Bus842,251.690452,-0.523525,251.287458,3.665252,251.553157,1.570037
Bus843,251.778311,-0.523661,251.218372,3.665454,251.439543,1.569988
Bus844,251.780686,-0.523656,251.211037,3.665461,251.440015,1.569979
Bus845,251.780686,-0.523656,251.213423,3.665459,251.440015,1.569979
Bus846,251.780686,-0.523656,251.213423,3.665459,251.440015,1.569979
Bus847,251.768310,-0.523602,251.244613,3.665344,251.507075,1.569987
Bus848,251.689842,-0.523524,251.287459,3.665252,251.553163,1.570037
Bus849,251.778256,-0.523661,251.218372,3.665454,251.439544,1.569988
Bus850,251.780686,-0.523656,251.210688,3.665462,251.440015,1.569979
Bus851,251.780686,-0.523656,251.213423,3.665459,251.440015,1.569979
Bus852,251.780686,-0.523656,251.213423,3.665459,251.440015,1.569979
Bus853,251.768258,-0.523602,251.244613,3.665344,251.507075,1.569987
Bus854,251.688845,-0.523524,251.287462,3.665252,251.553174,1.570038
Bus855,251.777022,-0.523660,251.218376,3.665454,251.439558,1.569988
Bus856,251.780686,-0.523656,251.209705,3.665463,251.440015,1.569979
Bus857,251.780686,-0.523656,251.213423,3.665459,251.440015,1.569979
Bus858,251.780686,-0.523656,251.213423,3.665459,251.440015,1.569979
Bus859,251.768217,-0.523602,251.244613,3.665344,251.507076,1.569987
Bus860,251.688135,-0.523523,251.287465,3.665252,251.553182,1.570038
Bus861,251.669439,-0.523504,251.287521,3.665250,251.553386,1.570038
Bus862,251.776219,-0.523659,251.218378,3.665454,251.439566,1.569988
Bus863,251.780686,-0.523656,251.208550,3.665464,251.440015,1.569979
Bus864,251.780686,-0.523656,251.213423,3.665459,251.440015,1.569979
Bus865,251.780686,-0.523656,251.213423,3.665459,251.440015,1.569979
Bus866,251.768174,-0.523602,251.244613,3.665344,251.507076,1.569987
Bus867,251.775517,-0.523658,251.218380,3.665454,251.439574,1.569988
Bus868,251.780686,-0.523656,251.208400,3.665464,251.440015,1.569979
Bus869,251.780686,-0.523656,251.213423,3.665459,251.440015,1.569979
Bus870,251.780686,-0.523656,251.213423,3.665459,251.440015,1.569979
Bus871,251.768139,-0.523602,251.244613,3.665344,251.507076,1.569987
Bus872,251.774781,-0.523658,251.218383,3.665454,251.439582,1.569988
Bus873,251.780686,-0.523656,251.208303,3.665464,251.440015,1.569979
Bus874,251.780686,-0.523656,251.208197,3.665464,251.440015,1.569979
Bus875,251.780686,-0.523656,251.213423,3.665459,251.440015,1.569979
Bus876,251.780686,-0.523656,251.213423,3.665459,251.440015,1.569979
Bus877,251.768105,-0.523602,251.244613,3.665344,251.507077,1.569987
Bus878,251.773523,-0.523657,251.218386,3.665454,251.439596,1.569988
Bus879,251.780686,-0.523656,251.208213,3.665464,251.440015,1.569979
Bus880,251.780686,-0.523656,251.207722,3.665465,251.440015,1.569979
Bus881,251.780686,-0.523656,251.213423,3.665459,251.440015,1.569979
Bus882,251.780686,-0.523656,251.213423,3.665459,251.440015,1.569979
Bus883,251.768071,-0.523602,251.244613,3.665344,251.507077,1.569987
Bus884,251.773215,-0.523656,251.218387,3.665454,251.439599,1.569988
Bus885,251.780686,-0.523656,251.208076,3.665464,251.440015,1.569979
Bus886,251.780686,-0.523656,251.206595,3.665466,251.440015,1.569979
Bus887,251.768037,-0.523602,251.244614,3.665344,251.507078,1.569987
Bus888,251.773038,-0.523656,251.218388,3.665454,251.439601,1.569988
Bus889,251.772620,-0.523656,251.218382,3.665454,251.439580,1.569988
Bus890,251.780686,-0.523656,251.207904,3.665464,251.440015,1.569979
Bus891,251.767438,-0.523601,251.244615,3.665344,251.507084,1.569987
Bus892,251.772746,-0.523656,251.218389,3.665454,251.439604,1.569988
Bus893,251.772116,-0.523655,251.218377,3.665454,251.439563,1.569988
Bus894,251.780686,-0.523656,251.207232,3.665465,251.440015,1.569979
Bus895,251.765944,-0.523600,251.244620,3.665344,251.507100,1.569987
Bus896,251.766695,-0.523601,251.244618,3.665344,251.507092,1.569987
Bus897,251.772689,-0.523656,251.218389,3.665454,251.439605,1.569988
Bus898,251.771268,-0.523655,251.218370,3.665455,251.439535,1.569988
Bus899,251.780686,-0.523656,251.206011,3.665466,251.440015,1.569979
Bus900,251.764952,-0.523599,251.244623,3.665344,251.507111,1.569987
Bus901,251.772640,-0.523656,251.218389,3.665454,251.439605,1.569988
Bus902,251.772599,-0.523656,251.218389,3.665454,251.439606,1.569988
Bus903,251.772545,-0.523656,251.218389,3.665454,251.439607,1.569988
Bus904,251.772449,-0.523655,251.218390,3.665454,251.439608,1.569988
Bus905,251.772281,-0.523655,251.218390,3.665454,251.439609,1.569988
Bus906,251.770910,-0.523654,251.218394,3.665454,251.439624,1.569988
SourceBus_1,6667.896262,-0.000146,6667.734428,4.188659,6667.901142,2.094278
LOAD1,252.028788,-0.523927,251.925946,3.664688,252.016688,1.570265
LOAD2,252.004983,-0.523863,251.814228,3.664799,251.949918,1.570216
LOAD3,252.018594,-0.523917,251.925976,3.664687,252.016799,1.570265
LOAD4,251.921591,-0.523725,251.647612,3.664965,251.837657,1.570150
LOAD5,251.913545,-0.523717,251.647636,3.664964,251.837745,1.570150
LOAD6,252.004983,-0.523863,251.814180,3.664800,251.949918,1.570216
LOAD7,251.927017,-0.523690,251.515495,3.665131,251.758184,1.570073
LOAD8,251.926735,-0.523692,251.533543,3.665114,251.749383,1.570080
LOAD9,251.921922,-0.523686,251.532496,3.665112,251.757716,1.570072
LOAD10,251.926725,-0.523690,251.524455,3.665119,251.757744,1.570070
LOAD11,251.926725,-0.523690,251.524430,3.665119,251.757744,1.570070
LOAD12,251.926736,-0.523692,251.533546,3.665114,251.749050,1.570081
LOAD13,251.920527,-0.523658,251.366519,3.665299,251.700757,1.570008
LOAD14,251.911185,-0.523660,251.469170,3.665203,251.707106,1.570038
LOAD15,251.920165,-0.523659,251.399612,3.665266,251.700658,1.570010
LOAD16,251.920452,-0.523676,251.461332,3.665219,251.658059,1.570045
LOAD17,251.920475,-0.523677,251.461416,3.665219,251.650344,1.570052
LOAD18,251.853286,-0.523558,251.299676,3.665315,251.609199,1.569930
LOAD19,251.860495,-0.523641,251.378198,3.665263,251.623971,1.570015
LOAD20,251.849384,-0.523598,251.335721,3.665290,251.614266,1.569972
LOAD21,251.855341,-0.523632,251.390132,3.665252,251.638277,1.570018
LOAD22,251.849089,-0.523598,251.335722,3.665290,251.614269,1.569972
LOAD23,251.854323,-0.523526,251.214861,3.665390,251.612798,1.569894
LOAD24,251.844297,-0.523652,251.357109,3.665287,251.546230,1.570064
LOAD25,251.804184,-0.523473,251.245646,3.665312,251.598625,1.569923
LOAD26,251.795381,-0.523613,251.298491,3.665282,251.566932,1.570018
LOAD27,251.833859,-0.523649,251.347262,3.665288,251.569779,1.570034
LOAD28,251.833890,-0.523649,251.347374,3.665288,251.559620,1.570044
LOAD29,251.787040,-0.523454,251.235228,3.665318,251.591937,1.569922
LOAD30,251.804732,-0.523474,251.245644,3.665312,251.598619,1.569923
LOAD31,251.790936,-0.523458,251.235217,3.665319,251.591894,1.569922
LOAD32,251.782851,-0.523607,251.299413,3.665267,251.557747,1.570027
LOAD33,251.810596,-0.523484,251.226768,3.665352,251.561122,1.569927
LOAD34,251.816553,-0.523487,251.254030,3.665314,251.602866,1.569918
LOAD35,251.811061,-0.523480,251.220794,3.665357,251.577408,1.569908
LOAD36,251.809720,-0.523473,251.209043,3.665360,251.582902,1.569907
LOAD37,251.809769,-0.523472,251.204517,3.665364,251.582916,1.569907
LOAD38,251.768022,-0.523599,251.286247,3.665262,251.554313,1.570032
LOAD39,251.766405,-0.523603,251.276371,3.665280,251.533647,1.570026
LOAD40,251.769397,-0.523604,251.261566,3.665305,251.526617,1.570005
LOAD41,251.786005,-0.523614,251.155898,3.665476,251.475738,1.569950
LOAD42,251.766406,-0.523603,251.276373,3.665280,251.533468,1.570027
LOAD43,251.784792,-0.523680,251.224677,3.665464,251.385463,1.570040
LOAD44,251.790641,-0.523610,251.300829,3.665275,251.564586,1.570020
LOAD45,251.785790,-0.523615,251.175616,3.665457,251.475679,1.569951
LOAD46,251.679230,-0.523514,251.287491,3.665251,251.553279,1.570038
LOAD47,251.784775,-0.523679,251.224618,3.665464,251.390920,1.570034
LOAD48,251.688135,-0.523523,251.287465,3.665252,251.553182,1.570038
LOAD49,251.669439,-0.523504,251.287521,3.665250,251.553386,1.570038
LOAD50,251.780686,-0.523656,251.206595,3.665466,251.440015,1.569979
LOAD51,251.766695,-0.523601,251.244618,3.665344,251.507092,1.569987
LOAD52,251.771268,-0.523655,251.218370,3.665455,251.439535,1.569988
LOAD53,251.780686,-0.523656,251.206011,3.665466,251.440015,1.569979
LOAD54,251.764952,-0.523599,251.244623,3.665344,251.507111,1.569987
LOAD55,251.770910,-0.523654,251.218394,3.665454,251.439624,1.569988
