# Result_no_EVs/output_current_offpeak.csv run at 2000-01-01 00:01:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE772,0.000000,3.092840,0.221421,3.347459,0.000000,4.689045
LINE773,0.422012,-0.841145,0.000000,0.486081,0.000000,1.580246
LINE774,0.000000,2.982319,0.000000,0.154236,0.000000,4.444503
LINE775,0.000000,-0.779809,0.121139,3.347458,0.000000,4.649537
LINE776,0.676884,-0.841156,0.000000,-0.275385,0.000000,1.705445
LINE777,0.000000,3.125470,0.000000,3.948105,0.225538,1.253222
LINE778,0.447100,-0.841119,0.413622,3.347458,0.000000,-1.442135
LINE779,0.000000,3.213590,0.000000,3.213590,0.208836,1.253215
LINE780,0.000000,-0.101862,0.000000,3.596395,0.187952,1.253214
LINE781,0.000000,2.729410,0.221421,3.347459,0.000000,4.661232
LINE782,0.422012,-0.841145,0.000000,0.457719,0.000000,1.576546
LINE783,0.000000,3.009785,0.000000,0.215077,0.000000,3.084887
LINE784,0.000000,3.439973,0.121139,3.347458,0.000000,3.138831
LINE785,0.676884,-0.841156,0.000000,-0.304024,0.000000,1.702472
LINE786,0.447100,-0.841119,0.413622,3.347458,0.000000,-1.433693
LINE787,0.000000,-0.186508,0.000000,3.736987,0.187952,1.253214
LINE788,0.000000,1.448631,0.221421,3.347459,0.000000,-1.559324
LINE789,0.422012,-0.841145,0.000000,0.547116,0.000000,1.575235
LINE790,0.000000,3.324567,0.000000,1.048880,0.000000,1.849935
LINE791,0.417829,-0.841156,0.000000,-0.411565,0.000000,1.700975
LINE792,0.259055,-0.841155,0.000000,3.332770,0.000000,1.555038
LINE793,0.447100,-0.841119,0.413622,3.347458,0.000000,-1.422319
LINE794,0.000000,-0.297828,0.000000,3.622525,0.187952,1.253214
LINE795,0.000000,2.192534,0.221421,3.347459,0.000000,-1.531491
LINE796,0.422012,-0.841145,0.000000,0.484509,0.000000,1.575022
LINE797,0.000000,3.214854,0.000000,0.196776,0.000000,3.575739
LINE798,0.417829,-0.841156,0.000000,-0.629140,0.000000,1.663217
LINE799,0.259055,-0.841155,0.000000,3.624125,0.000000,1.546650
LINE800,0.447100,-0.841119,0.000000,4.468480,0.000000,-1.534829
LINE801,0.000000,0.664347,0.413622,3.347458,0.000000,-1.059865
LINE802,0.000000,-0.123893,0.000000,3.549445,0.187952,1.253214
LINE803,0.000000,2.887382,0.221421,3.347459,0.000000,-1.552497
LINE804,0.422012,-0.841145,0.000000,0.265071,0.000000,1.565790
LINE805,0.000000,2.983310,0.000000,-0.160125,0.000000,1.408194
LINE806,0.417829,-0.841156,0.000000,-0.920442,0.000000,1.649038
LINE807,0.259055,-0.841155,0.000000,3.977932,0.000000,1.598713
LINE808,0.447100,-0.841119,0.000000,-1.434301,0.000000,-1.551470
LINE809,0.000000,0.757024,0.413622,3.347458,0.000000,-1.346946
LINE810,0.000000,2.058224,0.000000,2.722511,0.000000,-1.228506
LINE811,0.000000,-0.572575,0.000000,3.165712,0.187952,1.253214
LINE812,0.000000,0.376703,0.221421,3.347459,0.000000,-1.421869
LINE813,0.422012,-0.841145,0.000000,0.459025,0.000000,1.570881
LINE814,0.000000,3.187072,0.000000,2.839050,0.000000,1.259293
LINE815,0.417829,-0.841156,0.000000,-0.868521,0.000000,1.640034
LINE816,0.259055,-0.841155,0.000000,2.935749,0.000000,1.568430
LINE817,0.447100,-0.841119,0.000000,4.655168,0.000000,-1.568632
LINE818,0.000000,0.835489,0.413622,3.347458,0.000000,-1.405953
LINE819,0.000000,-0.255626,0.000000,2.310574,0.000000,1.842195
LINE820,0.000000,-1.136988,0.000000,3.771228,0.187952,1.253214
LINE821,0.422012,-0.841145,0.000000,0.359613,0.000000,1.572875
LINE822,0.000000,3.404218,0.000000,3.288596,0.000000,1.653164
LINE823,0.417829,-0.841156,0.000000,4.207944,0.000000,1.641118
LINE824,0.447100,-0.841119,0.000000,-1.282982,0.000000,-1.557926
LINE825,0.000000,0.639464,0.413622,3.347458,0.000000,-1.346634
LINE826,0.000000,0.064665,0.000000,0.064665,0.000000,1.576883
LINE827,0.000000,-0.574098,0.000000,2.664290,0.187952,1.253214
LINE828,0.422012,-0.841145,0.000000,0.397220,0.000000,1.586240
LINE829,0.000000,4.392668,0.000000,4.392668,0.000000,1.307350
LINE830,0.417829,-0.841156,0.000000,4.341363,0.000000,1.697167
LINE831,0.447100,-0.841119,0.000000,-0.746948,0.000000,-1.549051
LINE832,0.000000,0.509989,0.413622,3.347458,0.000000,-1.137778
LINE833,0.000000,2.939912,0.000000,-0.149875,0.000000,2.966946
LINE834,0.000000,0.220162,0.000000,-0.426181,0.187952,1.253214
LINE835,0.422012,-0.841145,0.000000,0.360372,0.000000,1.579389
LINE836,0.417829,-0.841156,0.000000,4.308950,0.000000,1.667228
LINE837,0.447100,-0.841119,0.000000,-0.200465,0.000000,-1.550481
LINE838,0.000000,0.409427,0.413622,3.347458,0.000000,-0.903658
LINE839,0.000000,-0.756678,0.000000,2.739882,0.000000,-0.849705
LINE840,0.422012,-0.841145,0.000000,0.363241,0.000000,1.578706
LINE841,0.417829,-0.841156,0.000000,-1.107312,0.000000,1.621798
LINE842,0.447100,-0.841119,0.000000,0.077078,0.000000,-1.544342
LINE843,0.000000,0.529142,0.413622,3.347458,0.000000,2.088543
LINE844,0.000000,4.067134,0.000000,0.195558,0.000000,-0.094045
LINE845,0.000000,1.590639,0.000000,4.498125,0.000000,0.753906
LINE846,0.422012,-0.841145,0.000000,0.375111,0.000000,1.576103
LINE847,0.417829,-0.841156,0.000000,4.287193,0.000000,1.585408
LINE848,0.447100,-0.841119,0.000000,0.146052,0.000000,-1.554864
LINE849,0.000000,0.575983,0.413622,3.347458,0.000000,1.613064
LINE850,0.000000,4.579624,0.000000,0.214206,0.000000,0.608919
LINE851,0.000000,0.445140,0.000000,0.445140,0.000000,4.659857
LINE852,0.422012,-0.841145,0.000000,0.317656,0.000000,1.581313
LINE853,0.417829,-0.841156,0.000000,3.220401,0.000000,1.584766
LINE854,0.447100,-0.841119,0.000000,0.075114,0.000000,-1.500946
LINE855,0.000000,0.561278,0.413622,3.347458,0.000000,1.581574
LINE856,0.000000,4.592652,0.000000,0.165068,0.000000,0.567326
LINE857,0.000000,3.532034,0.000000,1.841737,0.000000,-0.350076
LINE858,0.422012,-0.841145,0.000000,0.108987,0.000000,1.575360
LINE859,0.192201,-0.841157,0.000000,3.586459,0.000000,1.738256
LINE860,0.225628,-0.841155,0.000000,2.706154,0.000000,-1.276110
LINE861,0.447100,-0.841119,0.000000,0.075959,0.000000,-1.501301
LINE862,0.000000,0.538026,0.413622,3.347458,0.000000,1.571592
LINE863,0.000000,-1.478321,0.000000,0.134739,0.000000,0.143997
LINE864,0.000000,3.467901,0.000000,4.144448,0.000000,1.828089
LINE865,0.422012,-0.841145,0.000000,0.274763,0.000000,1.603684
LINE866,0.447100,-0.841119,0.000000,0.065563,0.000000,-1.499256
LINE867,0.000000,0.717880,0.413622,3.347458,0.000000,3.074074
LINE868,0.000000,4.554728,0.000000,0.257474,0.000000,0.349003
LINE869,0.000000,1.365438,0.000000,1.209242,0.000000,4.118708
LINE870,0.422012,-0.841145,0.000000,0.292013,0.000000,1.621524
LINE871,0.447100,-0.841119,0.000000,0.069740,0.000000,-1.492198
LINE872,0.000000,0.915275,0.196366,3.347458,0.000000,1.547865
LINE873,0.000000,2.288676,0.217256,3.347458,0.000000,-1.387256
LINE874,0.000000,3.861303,0.000000,-0.188929,0.000000,-1.335548
LINE875,0.000000,4.163994,0.000000,1.580003,0.000000,-1.345187
LINE876,0.422012,-0.841145,0.000000,0.312966,0.000000,1.643730
LINE877,0.447100,-0.841119,0.000000,0.055758,0.000000,-1.483665
LINE878,0.000000,0.915275,0.196366,3.347458,0.000000,1.551062
LINE879,0.000000,-0.067519,0.217256,3.347458,0.000000,-0.067519
LINE880,0.000000,-0.390504,0.000000,3.210641,0.000000,1.426977
LINE881,0.000000,4.693520,0.000000,4.693520,0.000000,1.608201
LINE882,0.422012,-0.841145,0.000000,0.369733,0.000000,1.500100
LINE883,0.447100,-0.841119,0.000000,0.079136,0.000000,-1.495582
LINE884,0.000000,1.503278,0.196366,3.347458,0.000000,1.547946
LINE885,0.000000,0.000000,0.217256,3.347458,0.000000,-0.067519
LINE886,0.422012,-0.841145,0.000000,1.695799,0.000000,-1.354238
LINE887,0.229818,-0.841119,0.000000,-0.019943,0.000000,-1.437170
LINE888,0.217282,-0.841119,0.000000,4.151782,0.000000,1.689086
LINE889,0.000000,0.717880,0.196366,3.347458,0.000000,1.540827
LINE890,0.422012,-0.841145,0.000000,3.479348,0.000000,1.552281
LINE891,0.229818,-0.841119,0.000000,-0.011692,0.000000,-1.462395
LINE892,0.217282,-0.841119,0.000000,3.631929,0.000000,1.605272
LINE893,0.000000,0.000000,0.196366,3.347458,0.000000,3.074074
LINE894,0.200561,-0.841145,0.000000,-0.117834,0.000000,-0.327759
LINE895,0.221451,-0.841146,0.000000,3.036789,0.000000,1.596279
LINE896,0.229818,-0.841119,0.000000,0.102504,0.000000,-1.512539
LINE897,0.217282,-0.841119,0.000000,-0.057331,0.000000,1.592721
LINE898,0.000000,0.000000,0.196366,3.347458,0.000000,4.664948
LINE899,0.200561,-0.841145,0.000000,2.647855,0.000000,-1.469205
LINE900,0.229818,-0.841119,0.000000,-0.068142,0.000000,-1.410641
LINE901,0.229818,-0.841119,0.000000,-0.223906,0.000000,-1.561568
LINE902,0.229818,-0.841119,0.000000,4.085805,0.000000,1.203482
LINE903,0.229818,-0.841119,0.000000,-0.939637,0.000000,4.635497
LINE904,0.229818,-0.841119,0.000000,-1.568873,0.000000,4.543311
LINE905,0.229818,-0.841119,0.000000,3.574391,0.000000,1.487328
