# Result_no_EVs/output_current_end.csv run at 2000-01-02 00:00:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE771,0.000000,-0.778790,0.000000,3.244956,1.701401,1.252699
LINE772,0.000000,2.471433,2.753950,3.347057,0.000000,1.546073
LINE773,0.422818,-0.840698,0.000000,-1.125077,0.000000,4.582761
LINE774,0.000000,2.290310,0.000000,1.379855,0.000000,1.262774
LINE775,0.000000,0.189940,0.121447,3.346936,0.000000,4.651398
LINE776,0.623729,-0.840784,0.000000,0.593372,0.000000,-1.505526
LINE777,0.000000,2.971390,0.000000,0.081027,0.225690,1.252746
LINE778,2.508666,-0.840522,1.496511,3.346981,0.000000,1.719671
LINE779,0.000000,0.038147,0.000000,2.454115,0.209010,1.252690
LINE780,0.000000,-0.828863,0.000000,3.359544,1.701401,1.252699
LINE781,0.000000,2.857127,2.753950,3.347057,0.000000,-1.471561
LINE782,0.422818,-0.840698,0.000000,-1.363612,0.000000,4.571173
LINE783,0.000000,1.673228,0.000000,1.502155,0.000000,1.386681
LINE784,0.000000,3.070448,0.121447,3.346936,0.000000,1.517889
LINE785,0.623729,-0.840784,0.000000,2.325227,0.000000,-1.496042
LINE786,2.508666,-0.840522,1.496511,3.346981,0.000000,1.695098
LINE787,0.000000,-0.980484,0.000000,3.314689,1.701401,1.252699
LINE788,0.000000,3.140560,2.753950,3.347057,0.000000,1.460262
LINE789,0.422818,-0.840698,0.000000,-1.301016,0.000000,4.563089
LINE790,0.000000,2.550028,0.000000,2.020611,0.000000,1.385285
LINE791,0.418610,-0.840784,0.000000,3.805302,0.000000,-1.485061
LINE792,0.205119,-0.840784,0.000000,2.837264,0.000000,1.657090
LINE793,2.508666,-0.840522,1.496511,3.346981,0.000000,1.663216
LINE794,0.000000,-0.648169,0.000000,3.276184,1.701401,1.252699
LINE795,0.000000,-0.345098,2.753950,3.347057,0.000000,1.447514
LINE796,0.422818,-0.840698,0.000000,-1.212261,0.000000,4.571362
LINE797,0.000000,3.001877,0.000000,1.905406,0.000000,1.313303
LINE798,0.418610,-0.840784,0.000000,3.643200,0.000000,-1.485296
LINE799,0.205119,-0.840784,0.000000,3.723403,0.000000,1.601478
LINE800,2.508666,-0.840522,0.000000,-0.524213,0.000000,1.791995
LINE801,0.000000,2.991945,1.496511,3.346981,0.000000,1.544475
LINE802,0.000000,-0.446290,0.000000,3.100911,1.701401,1.252699
LINE803,0.000000,4.480071,2.753950,3.347057,0.000000,-1.540320
LINE804,0.422818,-0.840698,0.000000,4.592391,0.000000,4.449682
LINE805,0.000000,4.032407,0.000000,-0.364367,0.000000,0.804050
LINE806,0.418610,-0.840784,0.000000,3.404436,0.000000,-1.473658
LINE807,0.205119,-0.840784,0.000000,2.874248,0.000000,1.574001
LINE808,2.508666,-0.840522,0.000000,-0.200725,0.000000,4.498613
LINE809,0.000000,3.187297,1.496511,3.346981,0.000000,1.535228
LINE810,0.000000,-1.053150,0.000000,2.223233,0.000000,0.580356
LINE811,0.000000,-0.057290,0.000000,2.993529,1.701401,1.252699
LINE812,0.000000,3.735762,2.753950,3.347057,0.000000,-1.499520
LINE813,0.422818,-0.840698,0.000000,-1.504851,0.000000,4.499167
LINE814,0.000000,-0.103638,0.000000,4.174394,0.000000,0.842394
LINE815,0.418610,-0.840784,0.000000,3.748605,0.000000,-1.459617
LINE816,0.205119,-0.840784,0.000000,-0.678468,0.000000,1.687339
LINE817,2.508666,-0.840522,0.000000,-0.254723,0.000000,4.553767
LINE818,0.000000,3.540270,1.496511,3.346981,0.000000,1.617334
LINE819,0.000000,0.414354,0.000000,4.580049,0.000000,0.457224
LINE820,0.000000,4.097244,0.000000,0.301259,1.701401,1.252699
LINE821,0.422818,-0.840698,0.000000,4.617068,0.000000,4.437950
LINE822,0.000000,-0.146269,0.000000,4.543606,0.000000,0.755055
LINE823,0.418610,-0.840784,0.000000,3.936317,0.000000,-1.432715
LINE824,2.508666,-0.840522,0.000000,0.137928,0.000000,4.550181
LINE825,0.000000,3.444192,1.496511,3.346981,0.000000,1.705716
LINE826,0.000000,1.374772,0.000000,1.216026,0.000000,4.492726
LINE827,0.000000,4.706650,0.000000,3.270576,1.701401,1.252699
LINE828,0.422818,-0.840698,0.000000,4.205483,0.000000,4.494396
LINE829,0.000000,1.021505,0.000000,3.550761,0.000000,-0.184458
LINE830,0.418610,-0.840784,0.000000,3.461443,0.000000,-1.310360
LINE831,2.508666,-0.840522,0.000000,0.242608,0.000000,4.659515
LINE832,0.000000,3.613739,1.496511,3.346981,0.000000,1.761567
LINE833,0.000000,1.860022,0.000000,2.222020,0.000000,4.306172
LINE834,0.000000,2.666355,0.000000,0.706997,1.701401,1.252699
LINE835,0.422818,-0.840698,0.000000,3.903466,0.000000,4.489483
LINE836,0.418610,-0.840784,0.000000,3.445099,0.000000,0.568382
LINE837,2.508666,-0.840522,0.000000,0.346369,0.000000,4.685940
LINE838,0.000000,3.851415,1.496511,3.346981,0.000000,1.773256
LINE839,0.000000,4.663798,0.000000,1.378234,0.000000,4.054847
LINE840,0.422818,-0.840698,0.000000,3.848636,0.000000,4.476788
LINE841,0.418610,-0.840784,0.000000,3.792683,0.000000,1.512414
LINE842,2.508666,-0.840522,0.000000,0.287143,0.000000,4.701995
LINE843,0.000000,2.610426,1.496511,3.346981,0.000000,1.514926
LINE844,0.000000,4.123470,0.000000,3.458486,0.000000,4.564523
LINE845,0.000000,1.533612,0.000000,4.007645,0.000000,1.272478
LINE846,0.422818,-0.840698,0.000000,3.985103,0.000000,4.478743
LINE847,0.418610,-0.840784,0.000000,3.572181,0.000000,1.588955
LINE848,2.508666,-0.840522,0.000000,0.366771,0.000000,4.698007
LINE849,0.000000,0.000000,1.496511,3.346981,0.000000,1.514779
LINE850,0.000000,4.377027,0.000000,3.540208,0.000000,4.554742
LINE851,0.000000,-0.868049,0.000000,3.644219,0.000000,3.897794
LINE852,0.422818,-0.840698,0.000000,3.816658,0.000000,4.487322
LINE853,0.418610,-0.840784,0.000000,3.829445,0.000000,1.571909
LINE854,2.508666,-0.840522,0.000000,0.220098,0.000000,4.711531
LINE855,0.000000,0.074378,1.496511,3.346981,0.000000,1.518762
LINE856,0.000000,4.354423,0.000000,3.639506,0.000000,4.540192
LINE857,0.000000,0.275051,0.000000,-0.998677,0.000000,0.354854
LINE858,0.422818,-0.840698,0.000000,-1.454921,0.000000,4.516000
LINE859,0.192560,-0.840784,0.000000,3.208215,0.000000,4.520685
LINE860,0.226050,-0.840783,0.000000,2.809992,0.000000,1.616753
LINE861,2.508666,-0.840522,0.000000,0.247561,0.000000,-1.567224
LINE862,0.000000,-0.067519,1.496511,3.346981,0.000000,1.518413
LINE863,0.000000,-1.021662,0.000000,3.628956,0.000000,4.521536
LINE864,0.000000,-1.243294,0.000000,-0.083218,0.000000,-1.499058
LINE865,0.422818,-0.840698,0.000000,2.795975,0.000000,4.237008
LINE866,2.508666,-0.840522,0.000000,0.233487,0.000000,-1.568051
LINE867,0.000000,-0.067519,1.496511,3.346981,0.000000,1.511741
LINE868,0.000000,-0.760169,0.000000,3.620791,0.000000,4.392052
LINE869,0.000000,1.642225,0.000000,1.642225,0.000000,-1.116837
LINE870,0.422818,-0.840698,0.000000,1.191111,0.000000,4.652892
LINE871,2.508666,-0.840522,0.000000,0.232414,0.000000,-1.568041
LINE872,0.000000,0.177460,0.197013,3.346972,0.000000,1.562453
LINE873,0.000000,0.000000,1.299498,3.346982,0.000000,-0.067519
LINE874,0.000000,-1.187441,0.000000,3.255118,0.000000,4.371288
LINE875,0.000000,2.173136,0.000000,0.201400,0.000000,3.877636
LINE876,0.422818,-0.840698,0.000000,0.283043,0.000000,4.672830
LINE877,2.508666,-0.840522,0.000000,0.227012,0.000000,-1.567288
LINE878,0.000000,0.396129,0.197013,3.346972,0.000000,1.504743
LINE879,0.000000,0.396129,1.299498,3.346982,0.000000,1.535493
LINE880,0.000000,2.399697,0.000000,3.408932,0.000000,-1.449521
LINE881,0.000000,-0.201681,0.000000,-0.201681,0.000000,2.996186
LINE882,0.422818,-0.840698,0.000000,-0.281186,0.000000,4.668686
LINE883,2.508666,-0.840522,0.000000,0.228852,0.000000,-1.564469
LINE884,0.000000,-0.067519,0.197013,3.346972,0.000000,-0.067519
LINE885,0.000000,0.000000,1.299498,3.346982,0.000000,3.074074
LINE886,0.422818,-0.840698,0.000000,2.648942,0.000000,4.677516
LINE887,0.230331,-0.840534,0.000000,0.191602,0.000000,4.710163
LINE888,2.278336,-0.840520,0.000000,3.451329,0.000000,1.565697
LINE889,0.000000,-0.531166,0.197013,3.346972,0.000000,-1.518770
LINE890,0.422818,-0.840698,0.000000,3.070188,0.000000,3.123712
LINE891,0.230331,-0.840534,0.000000,0.172153,0.000000,4.705226
LINE892,2.278336,-0.840520,0.000000,3.091629,0.000000,1.621667
LINE893,0.000000,4.644870,0.197013,3.346972,0.000000,1.561805
LINE894,0.200944,-0.840697,0.000000,3.226852,0.000000,1.413104
LINE895,0.221874,-0.840698,0.000000,2.973629,0.000000,1.487880
LINE896,0.230331,-0.840534,0.000000,0.133242,0.000000,-1.570331
LINE897,2.278336,-0.840520,0.000000,-0.625706,0.000000,1.537534
LINE898,0.000000,0.000000,0.197013,3.346972,0.000000,-0.067519
LINE899,0.200944,-0.840697,0.000000,3.266597,0.000000,-1.559508
LINE900,0.230331,-0.840534,0.000000,0.069816,0.000000,4.711758
LINE901,0.230331,-0.840534,0.000000,-0.117568,0.000000,4.674809
LINE902,0.230331,-0.840534,0.000000,3.798746,0.000000,4.611611
LINE903,0.230331,-0.840534,0.000000,2.013421,0.000000,4.428282
LINE904,0.230331,-0.840534,0.000000,2.579230,0.000000,-1.566031
LINE905,0.230331,-0.840534,0.000000,-0.376919,0.000000,4.692171
